left_path,right_path,depth,head_sizes_left,head_sizes_right,real_head_size_cm
calibration7/cam1/frame_198.jpg,calibration7/cam2/frame_198.jpg,224.79,130.4048080444336,138.65675525665284,22
calibration7/cam1/frame_199.jpg,calibration7/cam2/frame_199.jpg,225.37,130.86424312591552,138.72803134918215,22
calibration7/cam1/frame_200.jpg,calibration7/cam2/frame_200.jpg,224.46,129.46752090454103,139.8347351074219,22
calibration7/cam1/frame_201.jpg,calibration7/cam2/frame_201.jpg,225.46,128.11274242401123,140.80271358489992,22
calibration7/cam1/frame_202.jpg,calibration7/cam2/frame_202.jpg,226.31,128.61606731414795,141.65360183715822,22
calibration7/cam1/frame_203.jpg,calibration7/cam2/frame_203.jpg,229.06,131.03849773406984,135.57926101684572,22
calibration7/cam1/frame_204.jpg,calibration7/cam2/frame_204.jpg,226.62,131.554607963562,135.05484466552736,22
calibration7/cam1/frame_205.jpg,calibration7/cam2/frame_205.jpg,224.78,135.09558162689208,134.21641559600832,22
calibration7/cam1/frame_206.jpg,calibration7/cam2/frame_206.jpg,224.47,135.18871021270752,139.46574325561525,22
calibration7/cam1/frame_207.jpg,calibration7/cam2/frame_207.jpg,223.95,134.61574001312258,138.5713565826416,22
calibration7/cam1/frame_208.jpg,calibration7/cam2/frame_208.jpg,223.76,133.33006324768067,136.37651824951172,22
calibration7/cam1/frame_209.jpg,calibration7/cam2/frame_209.jpg,223.56,134.3861692428589,136.11039619445802,22
calibration7/cam1/frame_210.jpg,calibration7/cam2/frame_210.jpg,221.94,132.8237159729004,137.9637050628662,22
calibration7/cam1/frame_211.jpg,calibration7/cam2/frame_211.jpg,221.52,131.1805498123169,137.1409206390381,22
calibration7/cam1/frame_212.jpg,calibration7/cam2/frame_212.jpg,222.49,133.55084953308105,139.18142166137696,22
calibration7/cam1/frame_213.jpg,calibration7/cam2/frame_213.jpg,221.95,135.2248374938965,138.77426948547364,22
calibration7/cam1/frame_214.jpg,calibration7/cam2/frame_214.jpg,227.09,135.1218698501587,138.40166816711425,22
calibration7/cam1/frame_215.jpg,calibration7/cam2/frame_215.jpg,229.08,133.49149990081787,136.95563106536866,22
calibration7/cam1/frame_216.jpg,calibration7/cam2/frame_216.jpg,227.84,134.7146089553833,137.9063449859619,22
calibration7/cam1/frame_217.jpg,calibration7/cam2/frame_217.jpg,230.84,135.12609901428223,137.59732246398926,22
calibration7/cam1/frame_218.jpg,calibration7/cam2/frame_218.jpg,228.89,135.57403163909913,137.53091697692872,22
calibration7/cam1/frame_219.jpg,calibration7/cam2/frame_219.jpg,233.71,135.4938840866089,135.93693523406984,22
calibration7/cam1/frame_220.jpg,calibration7/cam2/frame_220.jpg,235.00,134.09386768341065,136.38572673797609,22
calibration7/cam1/frame_221.jpg,calibration7/cam2/frame_221.jpg,230.59,134.4568691253662,137.26381645202636,22
calibration7/cam1/frame_222.jpg,calibration7/cam2/frame_222.jpg,228.15,133.47148475646972,137.17678699493408,22
calibration7/cam1/frame_223.jpg,calibration7/cam2/frame_223.jpg,226.23,133.26124420166016,136.16848468780518,22
calibration7/cam1/frame_224.jpg,calibration7/cam2/frame_224.jpg,231.52,133.07982501983642,135.60508174896242,22
calibration7/cam1/frame_225.jpg,calibration7/cam2/frame_225.jpg,237.72,133.10999450683593,135.552179145813,22
calibration7/cam1/frame_226.jpg,calibration7/cam2/frame_226.jpg,239.07,134.19997730255128,136.01584339141846,22
calibration7/cam1/frame_227.jpg,calibration7/cam2/frame_227.jpg,237.93,137.04837913513185,136.87546176910402,22
calibration7/cam1/frame_228.jpg,calibration7/cam2/frame_228.jpg,250.28,136.65600185394288,136.52282123565675,22
calibration7/cam1/frame_229.jpg,calibration7/cam2/frame_229.jpg,248.71,138.29979858398437,137.92250061035156,22
calibration7/cam1/frame_230.jpg,calibration7/cam2/frame_230.jpg,243.33,139.013277053833,136.56272106170655,22
calibration7/cam1/frame_231.jpg,calibration7/cam2/frame_231.jpg,236.22,137.950039100647,135.2378402709961,22
calibration7/cam1/frame_232.jpg,calibration7/cam2/frame_232.jpg,241.95,136.59860916137697,137.3187412261963,22
calibration7/cam1/frame_233.jpg,calibration7/cam2/frame_233.jpg,234.56,140.1885280609131,135.58284873962404,22
calibration7/cam1/frame_234.jpg,calibration7/cam2/frame_234.jpg,237.71,140.2564338684082,136.43868370056154,22
calibration7/cam1/frame_235.jpg,calibration7/cam2/frame_235.jpg,239.96,139.15793838500977,138.27533683776855,22
calibration7/cam1/frame_236.jpg,calibration7/cam2/frame_236.jpg,239.30,139.2309865951538,137.15000953674317,22
calibration7/cam1/frame_237.jpg,calibration7/cam2/frame_237.jpg,230.22,139.7954767227173,140.70800857543946,22
calibration7/cam1/frame_238.jpg,calibration7/cam2/frame_238.jpg,234.94,137.8670539855957,139.17324600219726,22
calibration7/cam1/frame_239.jpg,calibration7/cam2/frame_239.jpg,236.38,137.65590019226076,141.42130222320557,22
calibration7/cam1/frame_240.jpg,calibration7/cam2/frame_240.jpg,229.05,136.7910306930542,139.52387523651123,22
calibration7/cam1/frame_241.jpg,calibration7/cam2/frame_241.jpg,221.66,138.4491674423218,139.85776176452637,22
calibration7/cam1/frame_242.jpg,calibration7/cam2/frame_242.jpg,219.16,138.79764404296876,141.8793674468994,22
calibration7/cam1/frame_243.jpg,calibration7/cam2/frame_243.jpg,215.38,139.4141887664795,140.83581848144533,22
calibration7/cam1/frame_244.jpg,calibration7/cam2/frame_244.jpg,211.50,140.21743640899658,142.14965343475342,22
calibration7/cam1/frame_245.jpg,calibration7/cam2/frame_245.jpg,214.13,140.50894432067872,142.9606309890747,22
calibration7/cam1/frame_246.jpg,calibration7/cam2/frame_246.jpg,206.40,139.22147369384766,142.1899881362915,22
calibration7/cam1/frame_247.jpg,calibration7/cam2/frame_247.jpg,202.28,141.29090480804444,141.57396526336672,22
calibration7/cam1/frame_248.jpg,calibration7/cam2/frame_248.jpg,204.11,143.55161590576174,140.7728593826294,22
calibration7/cam1/frame_249.jpg,calibration7/cam2/frame_249.jpg,198.71,148.72145919799806,139.05924339294435,22
calibration7/cam1/frame_250.jpg,calibration7/cam2/frame_250.jpg,192.27,143.72069549560547,139.92238426208496,22
calibration7/cam1/frame_251.jpg,calibration7/cam2/frame_251.jpg,190.80,144.30836448669433,143.19970378875732,22
calibration7/cam1/frame_252.jpg,calibration7/cam2/frame_252.jpg,195.32,140.63905906677246,141.95080661773682,22
calibration7/cam1/frame_253.jpg,calibration7/cam2/frame_253.jpg,195.26,146.70897502899172,139.710915184021,22
calibration7/cam1/frame_254.jpg,calibration7/cam2/frame_254.jpg,193.98,141.8132989883423,140.88647060394288,22
calibration7/cam1/frame_255.jpg,calibration7/cam2/frame_255.jpg,191.10,140.85640983581544,141.0661394119263,22
calibration7/cam1/frame_256.jpg,calibration7/cam2/frame_256.jpg,194.65,146.193941116333,146.71975994110107,22
calibration7/cam1/frame_257.jpg,calibration7/cam2/frame_257.jpg,200.08,147.8108190536499,146.7276746749878,22
calibration7/cam1/frame_258.jpg,calibration7/cam2/frame_258.jpg,200.39,149.6477331161499,146.98546886444092,22
calibration7/cam1/frame_259.jpg,calibration7/cam2/frame_259.jpg,200.25,151.0572624206543,150.60626392364503,22
calibration7/cam1/frame_260.jpg,calibration7/cam2/frame_260.jpg,202.06,155.18013210296633,154.67427406311035,22
calibration7/cam1/frame_261.jpg,calibration7/cam2/frame_261.jpg,199.47,156.05306854248047,155.26349773406983,22
calibration7/cam1/frame_262.jpg,calibration7/cam2/frame_262.jpg,202.63,153.80994815826418,157.1269609451294,22
calibration7/cam1/frame_263.jpg,calibration7/cam2/frame_263.jpg,205.17,156.9084794998169,152.61271419525147,22
calibration7/cam1/frame_264.jpg,calibration7/cam2/frame_264.jpg,204.55,156.3997404098511,153.96269817352297,22
calibration7/cam1/frame_265.jpg,calibration7/cam2/frame_265.jpg,203.12,156.67325534820557,155.2543544769287,22
calibration7/cam1/frame_266.jpg,calibration7/cam2/frame_266.jpg,202.51,155.26231269836427,153.59114055633546,22
calibration7/cam1/frame_267.jpg,calibration7/cam2/frame_267.jpg,201.78,155.9278352737427,152.49179706573486,22
calibration7/cam1/frame_268.jpg,calibration7/cam2/frame_268.jpg,202.68,152.7843921661377,150.55886249542237,22
calibration7/cam1/frame_269.jpg,calibration7/cam2/frame_269.jpg,203.91,153.43589000701905,154.94652786254883,22
calibration7/cam1/frame_270.jpg,calibration7/cam2/frame_270.jpg,201.44,152.8839351654053,155.88385848999025,22
calibration7/cam1/frame_271.jpg,calibration7/cam2/frame_271.jpg,204.82,154.19173622131348,154.11668758392335,22
calibration7/cam1/frame_272.jpg,calibration7/cam2/frame_272.jpg,205.25,152.43810081481934,157.46506576538087,22
calibration7/cam1/frame_273.jpg,calibration7/cam2/frame_273.jpg,201.37,152.5564739227295,155.47779350280763,22
calibration7/cam1/frame_274.jpg,calibration7/cam2/frame_274.jpg,196.67,152.7366319656372,160.638134765625,22
calibration7/cam1/frame_275.jpg,calibration7/cam2/frame_275.jpg,196.33,153.81998291015626,160.93835105895997,22
calibration7/cam1/frame_276.jpg,calibration7/cam2/frame_276.jpg,200.19,155.5576910018921,158.06269340515138,22
calibration7/cam1/frame_277.jpg,calibration7/cam2/frame_277.jpg,203.44,154.75015983581542,156.97322158813478,22
calibration7/cam1/frame_278.jpg,calibration7/cam2/frame_278.jpg,204.86,152.30570297241212,157.63124256134034,22
calibration7/cam1/frame_279.jpg,calibration7/cam2/frame_279.jpg,203.57,152.24988670349123,157.68317756652831,22
calibration7/cam1/frame_280.jpg,calibration7/cam2/frame_280.jpg,213.18,150.73597640991213,154.72530670166017,22
calibration7/cam1/frame_281.jpg,calibration7/cam2/frame_281.jpg,215.84,151.49273586273193,152.21128063201905,22
calibration7/cam1/frame_282.jpg,calibration7/cam2/frame_282.jpg,212.98,151.87126235961915,156.91612243652344,22
calibration7/cam1/frame_283.jpg,calibration7/cam2/frame_283.jpg,211.85,153.29352264404298,158.91651706695558,22
calibration7/cam1/frame_284.jpg,calibration7/cam2/frame_284.jpg,210.26,152.55893096923828,149.73651294708253,22
calibration7/cam1/frame_285.jpg,calibration7/cam2/frame_285.jpg,210.62,154.26404514312745,151.49017009735107,22
calibration7/cam1/frame_286.jpg,calibration7/cam2/frame_286.jpg,214.79,156.17458362579347,150.4873472213745,22
calibration7/cam1/frame_287.jpg,calibration7/cam2/frame_287.jpg,213.82,157.767075920105,156.55165328979493,22
calibration7/cam1/frame_288.jpg,calibration7/cam2/frame_288.jpg,211.24,154.44635581970215,158.43941516876222,22
calibration7/cam1/frame_289.jpg,calibration7/cam2/frame_289.jpg,214.17,153.52089729309083,156.30549201965331,22
calibration7/cam1/frame_290.jpg,calibration7/cam2/frame_290.jpg,211.19,153.01360416412354,155.21482429504394,22
calibration7/cam1/frame_291.jpg,calibration7/cam2/frame_291.jpg,209.31,154.52205677032472,155.0125202178955,22
calibration7/cam1/frame_292.jpg,calibration7/cam2/frame_292.jpg,208.47,158.084991645813,156.5828447341919,22
calibration7/cam1/frame_293.jpg,calibration7/cam2/frame_293.jpg,203.64,157.05189056396486,155.3342628479004,22
calibration7/cam1/frame_294.jpg,calibration7/cam2/frame_294.jpg,200.00,156.07822608947754,156.99859657287598,22
calibration7/cam1/frame_295.jpg,calibration7/cam2/frame_295.jpg,196.41,155.99514312744142,158.62380237579347,22
calibration7/cam1/frame_296.jpg,calibration7/cam2/frame_296.jpg,197.81,155.89708957672119,159.89260597229006,22
calibration7/cam1/frame_297.jpg,calibration7/cam2/frame_297.jpg,199.18,156.0113639831543,156.23107395172119,22
calibration7/cam1/frame_298.jpg,calibration7/cam2/frame_298.jpg,202.63,157.1182634353638,155.45809364318848,22
calibration7/cam1/frame_299.jpg,calibration7/cam2/frame_299.jpg,202.85,151.32016639709474,154.79456062316896,22
calibration7/cam1/frame_300.jpg,calibration7/cam2/frame_300.jpg,201.55,151.3708293914795,157.0688180923462,22
calibration7/cam1/frame_301.jpg,calibration7/cam2/frame_301.jpg,202.89,152.8315217971802,159.75268478393556,22
calibration7/cam1/frame_302.jpg,calibration7/cam2/frame_302.jpg,200.79,150.351416015625,160.8244571685791,22
calibration7/cam1/frame_303.jpg,calibration7/cam2/frame_303.jpg,193.13,152.90317840576174,162.69827041625976,22
calibration7/cam1/frame_304.jpg,calibration7/cam2/frame_304.jpg,190.52,153.68068141937258,164.59579524993896,22
calibration7/cam1/frame_305.jpg,calibration7/cam2/frame_305.jpg,189.23,157.38058032989503,165.62802658081054,22
calibration7/cam1/frame_306.jpg,calibration7/cam2/frame_306.jpg,188.43,154.65541133880615,162.22447357177734,22
calibration7/cam1/frame_307.jpg,calibration7/cam2/frame_307.jpg,189.48,157.9144769668579,163.18161277770997,22
calibration7/cam1/frame_308.jpg,calibration7/cam2/frame_308.jpg,189.91,159.91919860839843,164.6413049697876,22
